[2026-06-20 17:27:49.771] [INFO] Logger initialized
[2026-06-20 17:27:49.772] [EVT.ECO] Ecosystem created: 200x150, seed=42
[2026-06-20 17:27:55.980] [EVT.SPAWN] Seaweed at (2728,4673)
[2026-06-20 17:27:55.980] [EVT.SPAWN] Bush at (4205,4096)
[2026-06-20 17:27:56.066] [EVT.SPAWN] PineTree at (2110,3171)
[2026-06-20 17:27:56.080] [EVT.SPAWN] Plant at (1667,2229)
[2026-06-20 17:27:56.081] [EVT.SPAWN] Plant at (876,3871)
[2026-06-20 17:27:56.081] [EVT.SPAWN] Grass at (6269,1086)
[2026-06-20 17:27:56.081] [EVT.SPAWN] Mushroom at (5119,813)
[2026-06-20 17:27:56.081] [EVT.SPAWN] Grass at (959,3027)
[2026-06-20 17:27:56.081] [EVT.SPAWN] OakTree at (4315,2024)
[2026-06-20 17:27:56.081] [EVT.SPAWN] PineTree at (2005,3168)
[2026-06-20 17:27:56.081] [EVT.SPAWN] Grass at (926,560)
[2026-06-20 17:27:56.166] [EVT.SPAWN] Mushroom at (5080,2683)
[2026-06-20 17:27:56.188] [EVT.SPAWN] Moss at (1777,4564)
[2026-06-20 17:27:56.188] [EVT.SPAWN] Cactus at (2969,3891)
[2026-06-20 17:27:56.188] [EVT.SPAWN] Mushroom at (5016,2578)
[2026-06-20 17:27:56.188] [EVT.SPAWN] Grass at (2063,2806)
[2026-06-20 17:27:56.294] [EVT.SPAWN] Cactus at (5947,3182)
[2026-06-20 17:27:56.294] [EVT.SPAWN] Bush at (4148,4150)
[2026-06-20 17:27:56.294] [EVT.SPAWN] OakTree at (2182,3364)
[2026-06-20 17:27:56.295] [EVT.SPAWN] Pine at (220,2808)
[2026-06-20 17:27:56.295] [EVT.SPAWN] Grass at (1828,1700)
[2026-06-20 17:27:56.295] [EVT.SPAWN] Pine at (660,858)
[2026-06-20 17:27:56.389] [EVT.SPAWN] Grass at (623,2628)
[2026-06-20 17:27:56.389] [EVT.SPAWN] OakTree at (3906,2295)
[2026-06-20 17:27:56.389] [EVT.SPAWN] Grass at (3194,2552)
[2026-06-20 17:27:56.389] [EVT.SPAWN] Toadstool at (1056,189)
[2026-06-20 17:27:56.389] [EVT.SPAWN] Cactus at (1294,4610)
[2026-06-20 17:27:56.467] [EVT.SPAWN] Plant at (788,92)
[2026-06-20 17:27:56.467] [EVT.SPAWN] Grass at (576,2512)
[2026-06-20 17:27:56.494] [EVT.SPAWN] Flowers at (3911,1893)
[2026-06-20 17:27:56.494] [EVT.SPAWN] GrassTuft at (3604,1206)
[2026-06-20 17:27:56.494] [EVT.SPAWN] Plant at (3569,4309)
[2026-06-20 17:27:56.494] [EVT.SPAWN] Pine at (498,3842)
[2026-06-20 17:27:56.580] [EVT.SPAWN] Pine at (1065,2663)
[2026-06-20 17:27:56.666] [EVT.SPAWN] Pine at (1111,2695)
[2026-06-20 17:27:56.667] [EVT.SPAWN] Pine at (1092,2677)
[2026-06-20 17:27:56.667] [EVT.SPAWN] Pine at (1086,2592)
[2026-06-20 17:27:56.698] [EVT.SPAWN] Toadstool at (3127,927)
[2026-06-20 17:27:56.698] [EVT.SPAWN] Bush at (1728,9)
[2026-06-20 17:27:56.698] [EVT.SPAWN] PineTree at (3493,2596)
[2026-06-20 17:27:56.698] [EVT.SPAWN] Coral at (4558,589)
[2026-06-20 17:27:56.766] [EVT.SPAWN] Pine at (1138,2596)
[2026-06-20 17:27:56.767] [EVT.SPAWN] Pine at (4127,1519)
[2026-06-20 17:27:56.784] [EVT.DEATH] Seaweed died at age 4,7s, energy -0,2
[2026-06-20 17:27:56.796] [EVT.SPAWN] Pine at (4142,1466)
[2026-06-20 17:27:56.796] [EVT.SPAWN] BerryBush at (3523,2254)
[2026-06-20 17:27:56.796] [EVT.SPAWN] Moss at (3537,3074)
[2026-06-20 17:27:56.866] [EVT.SPAWN] Moss at (4785,4002)
[2026-06-20 17:27:56.867] [EVT.SPAWN] BerryBush at (3397,2274)
[2026-06-20 17:27:56.867] [EVT.SPAWN] Pine at (4168,1478)
[2026-06-20 17:27:56.884] [EVT.SPAWN] Plant at (125,251)
[2026-06-20 17:27:56.884] [EVT.SPAWN] OakTree at (5411,612)
[2026-06-20 17:27:56.884] [EVT.SPAWN] Moss at (4765,3970)
[2026-06-20 17:27:56.966] [EVT.SPAWN] Moss at (4758,4022)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Pine at (742,3530)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Algae at (1170,3219)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Flowers at (889,3962)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Mushroom at (3550,1015)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Plant at (3825,1979)
[2026-06-20 17:27:56.993] [EVT.SPAWN] Bush at (1076,420)
[2026-06-20 17:27:57.070] [EVT.DEATH] Plant died at age 5,0s, energy -0,7
[2026-06-20 17:27:57.081] [EVT.SPAWN] Bush at (5305,3873)
[2026-06-20 17:27:57.166] [EVT.SPAWN] Algae at (1255,3198)
[2026-06-20 17:27:57.166] [EVT.SPAWN] Plant at (1224,689)
[2026-06-20 17:27:57.166] [EVT.SPAWN] Pine at (1214,4533)
[2026-06-20 17:27:57.181] [EVT.SPAWN] Pine at (1252,4561)
[2026-06-20 17:27:57.181] [EVT.SPAWN] OakTree at (2932,2719)
[2026-06-20 17:27:57.181] [EVT.SPAWN] Bush at (4669,4372)
[2026-06-20 17:27:57.289] [EVT.SPAWN] Moss at (2430,2430)
[2026-06-20 17:27:57.289] [EVT.SPAWN] BerryBush at (1305,1387)
[2026-06-20 17:27:57.289] [EVT.SPAWN] Mushroom at (6044,496)
[2026-06-20 17:27:57.289] [EVT.SPAWN] PineTree at (2260,701)
[2026-06-20 17:27:57.384] [EVT.SPAWN] Plant at (1307,641)
[2026-06-20 17:27:57.384] [EVT.SPAWN] Grass at (6070,3715)
[2026-06-20 17:27:57.384] [EVT.SPAWN] Seaweed at (5157,321)
[2026-06-20 17:27:57.384] [EVT.SPAWN] PineTree at (5632,1387)
[2026-06-20 17:27:57.384] [EVT.SPAWN] Cactus at (4030,4245)
[2026-06-20 17:27:57.384] [EVT.SPAWN] Bush at (1792,901)
[2026-06-20 17:27:57.384] [EVT.SPAWN] PineTree at (2060,3124)
[2026-06-20 17:27:57.466] [EVT.SPAWN] PineTree at (2092,3219)
[2026-06-20 17:27:57.466] [EVT.SPAWN] Bush at (1760,825)
[2026-06-20 17:27:57.466] [EVT.SPAWN] PineTree at (2065,3167)
[2026-06-20 17:27:57.466] [EVT.SPAWN] Mushroom at (5056,2695)
[2026-06-20 17:27:57.484] [EVT.SPAWN] Mushroom at (5018,2615)
[2026-06-20 17:27:57.484] [EVT.SPAWN] BerryBush at (5726,212)
[2026-06-20 17:27:57.484] [EVT.SPAWN] Pine at (1016,2685)
[2026-06-20 17:27:57.566] [EVT.SPAWN] Pine at (1090,2638)
[2026-06-20 17:27:57.566] [EVT.SPAWN] Pine at (1099,2632)
[2026-06-20 17:27:57.566] [EVT.SPAWN] Mushroom at (5075,2598)
[2026-06-20 17:27:57.566] [EVT.SPAWN] Pine at (1125,2690)
[2026-06-20 17:27:57.566] [EVT.SPAWN] BerryBush at (5714,163)
[2026-06-20 17:27:57.566] [EVT.SPAWN] GrassTuft at (904,1496)
[2026-06-20 17:27:57.566] [EVT.SPAWN] Pine at (1105,2704)
[2026-06-20 17:27:57.596] [EVT.SPAWN] PineTree at (4942,3432)
[2026-06-20 17:27:57.596] [EVT.SPAWN] GrassTuft at (794,1542)
[2026-06-20 17:27:57.596] [EVT.SPAWN] PineTree at (415,580)
[2026-06-20 17:27:57.666] [EVT.SPAWN] Pine at (1168,2689)
[2026-06-20 17:27:57.666] [EVT.SPAWN] Pine at (1099,2747)
[2026-06-20 17:27:57.667] [EVT.SPAWN] Pine at (1084,2650)
[2026-06-20 17:27:57.681] [EVT.DEATH] Mushroom died at age 4,0s, energy 0,0
[2026-06-20 17:27:57.685] [EVT.SPAWN] Pine at (1748,4262)
[2026-06-20 17:27:57.685] [EVT.SPAWN] GrassTuft at (5643,2210)
[2026-06-20 17:27:57.685] [EVT.SPAWN] PineTree at (1257,4533)
[2026-06-20 17:27:57.767] [EVT.SPAWN] PineTree at (1251,4424)
[2026-06-20 17:27:57.798] [EVT.DEATH] Coral died at age 5,7s, energy 0,0
[2026-06-20 17:27:57.806] [EVT.SPAWN] Toadstool at (4416,1117)
[2026-06-20 17:27:57.806] [EVT.SPAWN] Pine at (4844,430)
[2026-06-20 17:27:57.866] [EVT.SPAWN] Plant at (768,93)
[2026-06-20 17:27:57.866] [EVT.SPAWN] Grass at (554,2472)
[2026-06-20 17:27:57.878] [EVT.DEATH] Seaweed died at age 2,4s, energy 0,0
[2026-06-20 17:27:57.880] [EVT.SPAWN] Grass at (607,2524)
[2026-06-20 17:27:57.880] [EVT.SPAWN] Coral at (6300,950)
[2026-06-20 17:27:57.880] [EVT.SPAWN] Pine at (5216,512)
[2026-06-20 17:27:57.880] [EVT.STATS] T=5,9s P=350 H=60 C=20 O=15 Total=453
[2026-06-20 17:27:57.966] [EVT.SPAWN] Pine at (4247,1469)
[2026-06-20 17:27:57.966] [EVT.SPAWN] Plant at (700,153)
[2026-06-20 17:27:57.966] [EVT.SPAWN] Grass at (554,2642)
[2026-06-20 17:27:57.966] [EVT.SPAWN] Pine at (4114,1504)
[2026-06-20 17:27:57.966] [EVT.SPAWN] Plant at (2273,4218)
[2026-06-20 17:27:57.982] [EVT.SPAWN] Plant at (2304,4279)
[2026-06-20 17:27:57.982] [EVT.SPAWN] Pine at (4223,1524)
[2026-06-20 17:27:57.982] [EVT.SPAWN] Kelp at (5710,1240)
[2026-06-20 17:27:57.982] [EVT.SPAWN] Cactus at (1605,2454)
[2026-06-20 17:27:58.066] [EVT.SPAWN] Moss at (4825,4051)
[2026-06-20 17:27:58.066] [EVT.SPAWN] Pine at (4219,1520)
[2026-06-20 17:27:58.067] [EVT.SPAWN] Moss at (4835,3934)
[2026-06-20 17:27:58.067] [EVT.SPAWN] Grass at (939,3078)
[2026-06-20 17:27:58.067] [EVT.SPAWN] Pine at (4225,1572)
[2026-06-20 17:27:58.078] [EVT.DEATH] Cactus died at age 1,7s, energy -0,1
[2026-06-20 17:27:58.086] [EVT.SPAWN] Plant at (893,3788)
[2026-06-20 17:27:58.086] [EVT.SPAWN] Plant at (3047,776)
[2026-06-20 17:27:58.087] [EVT.SPAWN] Grass at (1024,2969)
[2026-06-20 17:27:58.087] [EVT.SPAWN] Moss at (4764,3970)
[2026-06-20 17:27:58.166] [EVT.SPAWN] Plant at (948,3847)
[2026-06-20 17:27:58.166] [EVT.SPAWN] Moss at (4789,4053)
[2026-06-20 17:27:58.180] [EVT.SPAWN] BerryBush at (3079,2092)
[2026-06-20 17:27:58.180] [EVT.SPAWN] Toadstool at (3861,4391)
[2026-06-20 17:27:58.180] [EVT.SPAWN] Mushroom at (5558,3082)
[2026-06-20 17:27:58.266] [EVT.SPAWN] Moss at (4788,4011)
[2026-06-20 17:27:58.276] [EVT.DEATH] PineTree died at age 6,2s, energy 0,0
[2026-06-20 17:27:58.278] [EVT.SPAWN] Moss at (2311,2164)
[2026-06-20 17:27:58.278] [EVT.SPAWN] Pine at (3923,4697)
[2026-06-20 17:27:58.278] [EVT.SPAWN] Grass at (2012,2771)
[2026-06-20 17:27:58.366] [EVT.SPAWN] BerryBush at (3558,2318)
[2026-06-20 17:27:58.373] [EVT.DEATH] Grass died at age 4,2s, energy 0,0
[2026-06-20 17:27:58.374] [EVT.DEATH] Bush died at age 6,3s, energy 0,0
[2026-06-20 17:27:58.378] [EVT.SPAWN] Cactus at (6036,3162)
[2026-06-20 17:27:58.378] [EVT.SPAWN] PineTree at (5277,614)
[2026-06-20 17:27:58.379] [EVT.SPAWN] BerryBush at (693,1401)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Algae at (3323,217)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Plant at (2460,1165)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Kelp at (3494,3044)
[2026-06-20 17:27:58.379] [EVT.SPAWN] BerryBush at (3504,2274)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Grass at (1773,1745)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Pine at (1093,2691)
[2026-06-20 17:27:58.379] [EVT.SPAWN] Moss at (5015,707)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Pine at (1014,2706)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Pine at (1076,2695)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Pine at (1053,2722)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Algae at (1226,3179)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Cactus at (5985,3222)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Pine at (1140,2699)
[2026-06-20 17:27:58.466] [EVT.SPAWN] BerryBush at (3399,2297)
[2026-06-20 17:27:58.466] [EVT.SPAWN] Pine at (1155,2631)
[2026-06-20 17:27:58.470] [EVT.DEATH] Plant died at age 2,0s, energy -0,9
[2026-06-20 17:27:58.476] [EVT.DEATH] Cactus died at age 6,4s, energy 0,0
[2026-06-20 17:27:58.478] [EVT.SPAWN] Cactus at (4419,618)
[2026-06-20 17:27:58.478] [EVT.SPAWN] OakTree at (1,2715)
[2026-06-20 17:27:58.478] [EVT.SPAWN] PineTree at (682,170)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1038,2570)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1070,2700)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1156,2744)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1166,2669)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1006,2761)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Pine at (1029,2615)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Grass at (2056,2797)
[2026-06-20 17:27:58.566] [EVT.SPAWN] Toadstool at (1101,253)
[2026-06-20 17:27:58.578] [EVT.SPAWN] Toadstool at (1501,316)
[2026-06-20 17:27:58.578] [EVT.SPAWN] Mushroom at (3574,1098)
[2026-06-20 17:27:58.666] [EVT.SPAWN] Pine at (1091,2572)
[2026-06-20 17:27:58.672] [EVT.DEATH] Plant died at age 4,7s, energy -2,8
[2026-06-20 17:27:58.678] [EVT.SPAWN] Flowers at (3840,1946)
[2026-06-20 17:27:58.678] [EVT.SPAWN] GrassTuft at (3637,1282)
[2026-06-20 17:27:58.678] [EVT.SPAWN] BerryBush at (1329,2992)
[2026-06-20 17:27:58.678] [EVT.SPAWN] WaterLily at (2266,1228)
[2026-06-20 17:27:58.766] [EVT.SPAWN] PineTree at (2061,3124)
[2026-06-20 17:27:58.766] [EVT.SPAWN] GrassTuft at (3611,1340)
[2026-06-20 17:27:58.767] [EVT.SPAWN] Plant at (1291,695)
[2026-06-20 17:27:58.767] [EVT.SPAWN] PineTree at (2045,3130)
[2026-06-20 17:27:58.782] [EVT.SPAWN] Seaweed at (2821,3190)
[2026-06-20 17:27:58.782] [EVT.SPAWN] Flowers at (4781,3888)
[2026-06-20 17:27:58.782] [EVT.SPAWN] Bush at (545,1082)
[2026-06-20 17:27:58.782] [EVT.SPAWN] PineTree at (2020,3195)
[2026-06-20 17:27:58.866] [EVT.SPAWN] Pine at (1155,4535)
[2026-06-20 17:27:58.866] [EVT.SPAWN] PineTree at (2044,3168)
[2026-06-20 17:27:58.866] [EVT.SPAWN] Mushroom at (5098,2602)
[2026-06-20 17:27:58.867] [EVT.SPAWN] PineTree at (4800,4454)
[2026-06-20 17:27:58.867] [EVT.SPAWN] Pine at (1229,4584)
[2026-06-20 17:27:58.867] [EVT.SPAWN] Mushroom at (5121,2657)
[2026-06-20 17:27:58.879] [EVT.DEATH] Algae died at age 6,8s, energy 0,0
[2026-06-20 17:27:58.883] [EVT.SPAWN] Pine at (1200,4543)
[2026-06-20 17:27:58.883] [EVT.SPAWN] Plant at (2797,3634)
[2026-06-20 17:27:58.883] [EVT.SPAWN] Kelp at (3518,2974)
[2026-06-20 17:27:58.883] [EVT.SPAWN] Mushroom at (5107,2619)
[2026-06-20 17:27:58.966] [EVT.SPAWN] Mushroom at (5038,2623)
[2026-06-20 17:27:58.966] [EVT.SPAWN] Mushroom at (5038,2697)
[2026-06-20 17:27:58.975] [EVT.DEATH] Algae died at age 6,9s, energy -0,7
[2026-06-20 17:27:58.987] [EVT.SPAWN] Toadstool at (3082,919)
[2026-06-20 17:27:59.066] [EVT.SPAWN] PineTree at (3535,2524)
[2026-06-20 17:27:59.066] [EVT.SPAWN] PineTree at (4497,1722)
[2026-06-20 17:27:59.078] [EVT.SPAWN] PineTree at (3544,2539)
[2026-06-20 17:27:59.078] [EVT.SPAWN] Plant at (624,721)
[2026-06-20 17:27:59.166] [EVT.SPAWN] Pine at (4130,1497)
[2026-06-20 17:27:59.166] [EVT.SPAWN] Pine at (4138,1565)
[2026-06-20 17:27:59.166] [EVT.SPAWN] Bush at (1799,896)
[2026-06-20 17:27:59.166] [EVT.SPAWN] Pine at (4261,1442)
[2026-06-20 17:27:59.166] [EVT.SPAWN] Pine at (4173,1486)
[2026-06-20 17:27:59.178] [EVT.SPAWN] Plant at (1246,655)
[2026-06-20 17:27:59.178] [EVT.SPAWN] Plant at (42,322)
[2026-06-20 17:27:59.178] [EVT.SPAWN] Pine at (4196,1443)
[2026-06-20 17:27:59.178] [EVT.SPAWN] Bush at (1782,864)
[2026-06-20 17:27:59.178] [EVT.SPAWN] Moss at (3466,2995)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Moss at (4702,3981)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Pine at (4212,1524)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Moss at (4815,4006)
[2026-06-20 17:27:59.266] [EVT.SPAWN] PineTree at (1989,3125)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Moss at (4836,4058)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Pine at (4199,1548)
[2026-06-20 17:27:59.266] [EVT.SPAWN] Plant at (1280,736)
[2026-06-20 17:27:59.267] [EVT.SPAWN] Moss at (4812,3946)
[2026-06-20 17:27:59.267] [EVT.SPAWN] Bush at (1757,953)
[2026-06-20 17:27:59.267] [EVT.SPAWN] Pine at (4238,1483)
[2026-06-20 17:27:59.281] [EVT.DEATH] Seaweed died at age 7,2s, energy 0,0
[2026-06-20 17:27:59.289] [EVT.SPAWN] Grass at (580,2586)
[2026-06-20 17:27:59.289] [EVT.SPAWN] Algae at (1281,3227)
[2026-06-20 17:27:59.289] [EVT.SPAWN] Flowers at (5205,4455)
[2026-06-20 17:27:59.289] [EVT.SPAWN] PineTree at (5438,638)
[2026-06-20 17:27:59.289] [EVT.SPAWN] BerryBush at (5672,147)
[2026-06-20 17:27:59.289] [EVT.SPAWN] Pine at (1104,2679)
[2026-06-20 17:27:59.289] [EVT.SPAWN] Moss at (4778,3954)
[2026-06-20 17:27:59.366] [EVT.SPAWN] Pine at (1096,2592)
[2026-06-20 17:27:59.366] [EVT.SPAWN] Pine at (966,2693)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Pine at (1045,2599)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Grass at (617,2563)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Pine at (1094,2711)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Plant at (772,192)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Grass at (539,2654)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Pine at (1106,2709)
[2026-06-20 17:27:59.367] [EVT.SPAWN] Flowers at (989,4044)
[2026-06-20 17:27:59.368] [EVT.SPAWN] Pine at (1080,2749)
[2026-06-20 17:27:59.368] [EVT.SPAWN] BerryBush at (5773,220)
[2026-06-20 17:27:59.368] [EVT.SPAWN] Plant at (780,63)
[2026-06-20 17:27:59.368] [EVT.SPAWN] Grass at (597,2556)
[2026-06-20 17:27:59.368] [EVT.SPAWN] Moss at (4815,3957)
[2026-06-20 17:27:59.368] [EVT.SPAWN] Pine at (1067,2624)
[2026-06-20 17:27:59.401] [EVT.SPAWN] BerryBush at (5876,248)
[2026-06-20 17:27:59.401] [EVT.SPAWN] Flowers at (892,3915)
[2026-06-20 17:27:59.402] [EVT.SPAWN] Grass at (2113,628)
[2026-06-20 17:27:59.402] [EVT.SPAWN] Cactus at (254,1078)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1129,2637)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1064,2689)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Moss at (4796,3985)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1086,2623)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1071,2622)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1048,2685)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Grass at (610,2513)
[2026-06-20 17:27:59.467] [EVT.SPAWN] GrassTuft at (893,1478)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1102,2654)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Moss at (4693,4031)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (990,2751)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Pine at (1113,2555)
[2026-06-20 17:27:59.467] [EVT.SPAWN] Moss at (3438,3043)
[2026-06-20 17:27:59.497] [EVT.SPAWN] Toadstool at (986,3950)
[2026-06-20 17:27:59.497] [EVT.SPAWN] Pine at (745,3621)
[2026-06-20 17:27:59.497] [EVT.SPAWN] BerryBush at (1779,1299)
[2026-06-20 17:27:59.497] [EVT.SPAWN] GrassTuft at (836,1495)
[2026-06-20 17:27:59.497] [EVT.SPAWN] Pine at (1016,425)
[2026-06-20 17:27:59.566] [EVT.SPAWN] Pine at (1062,2716)
[2026-06-20 17:27:59.566] [EVT.SPAWN] Pine at (1084,2802)
[2026-06-20 17:27:59.566] [EVT.SPAWN] Pine at (1150,2743)
[2026-06-20 17:27:59.566] [EVT.SPAWN] Pine at (1078,2594)
[2026-06-20 17:27:59.566] [EVT.SPAWN] Pine at (695,3655)
[2026-06-20 17:27:59.575] [EVT.DEATH] Plant died at age 1,7s, energy -0,7
[2026-06-20 17:27:59.585] [EVT.SPAWN] Mushroom at (474,2615)
[2026-06-20 17:27:59.585] [EVT.SPAWN] PineTree at (1234,4538)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Pine at (1131,2653)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Algae at (1306,3220)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Algae at (1201,3165)
[2026-06-20 17:27:59.666] [EVT.SPAWN] PineTree at (1186,4487)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Kelp at (3525,2897)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Bush at (4679,4362)
[2026-06-20 17:27:59.666] [EVT.SPAWN] Algae at (1241,3183)
[2026-06-20 17:27:59.666] [EVT.SPAWN] PineTree at (1182,4474)
[2026-06-20 17:27:59.666] [EVT.DEATH] Moss died at age 7,6s, energy 0,0
[2026-06-20 17:27:59.677] [EVT.DEATH] Cactus died at age 4,0s, energy 0,0
[2026-06-20 17:27:59.679] [EVT.SPAWN] Bush at (4615,4314)
[2026-06-20 17:27:59.679] [EVT.SPAWN] Flowers at (5775,3796)
[2026-06-20 17:27:59.679] [EVT.SPAWN] Pine at (3572,546)
[2026-06-20 17:27:59.766] [EVT.SPAWN] OakTree at (2858,2639)
[2026-06-20 17:27:59.777] [EVT.DEATH] Flowers died at age 7,7s, energy 0,0
[2026-06-20 17:27:59.779] [EVT.SPAWN] OakTree at (2865,2739)
[2026-06-20 17:27:59.779] [EVT.SPAWN] GrassTuft at (3578,3712)
[2026-06-20 17:27:59.866] [EVT.SPAWN] Grass at (1797,1708)
[2026-06-20 17:27:59.879] [EVT.SPAWN] Pine at (1527,3527)
[2026-06-20 17:27:59.879] [EVT.SPAWN] Plant at (2293,4304)
[2026-06-20 17:27:59.879] [EVT.SPAWN] Seaweed at (2752,4661)
[2026-06-20 17:27:59.879] [EVT.SPAWN] BerryBush at (3473,2323)
[2026-06-20 17:27:59.879] [EVT.SPAWN] Bush at (4216,4092)
[2026-06-20 17:27:59.966] [EVT.SPAWN] Plant at (2353,4313)
[2026-06-20 17:27:59.966] [EVT.SPAWN] BerryBush at (3465,2308)
[2026-06-20 17:27:59.966] [EVT.SPAWN] Moss at (2419,2354)
[2026-06-20 17:27:59.966] [EVT.SPAWN] BerryBush at (3470,2255)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Plant at (1647,2170)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Moss at (2472,2418)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Kelp at (343,3288)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Grass at (6321,1086)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Mushroom at (5199,797)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Plant at (6233,1747)
[2026-06-20 17:27:59.978] [EVT.SPAWN] Grass at (952,3029)
[2026-06-20 17:27:59.979] [EVT.SPAWN] Grass at (891,650)
[2026-06-20 17:28:00.066] [EVT.SPAWN] PineTree at (2083,3086)
[2026-06-20 17:28:00.066] [EVT.SPAWN] BerryBush at (3365,2278)
[2026-06-20 17:28:00.066] [EVT.SPAWN] Cactus at (5997,3188)
[2026-06-20 17:28:00.066] [EVT.SPAWN] Grass at (1018,3002)
[2026-06-20 17:28:00.066] [EVT.SPAWN] Grass at (6125,3608)
[2026-06-20 17:28:00.066] [EVT.SPAWN] Grass at (1013,3115)
[2026-06-20 17:28:00.071] [EVT.DEATH] Toadstool died at age 5,7s, energy -1,0
[2026-06-20 17:28:00.080] [EVT.SPAWN] Grass at (6027,3705)
[2026-06-20 17:28:00.080] [EVT.SPAWN] Plant at (850,3853)
[2026-06-20 17:28:00.080] [EVT.SPAWN] PineTree at (2026,3179)
[2026-06-20 17:28:00.166] [EVT.SPAWN] PineTree at (2128,3193)
[2026-06-20 17:28:00.166] [EVT.SPAWN] PineTree at (2118,3262)
[2026-06-20 17:28:00.166] [EVT.SPAWN] Plant at (894,3928)
[2026-06-20 17:28:00.166] [EVT.SPAWN] PineTree at (2129,3205)
[2026-06-20 17:28:00.166] [EVT.SPAWN] Kelp at (350,3295)
[2026-06-20 17:28:00.166] [EVT.SPAWN] PineTree at (2124,3152)
[2026-06-20 17:28:00.166] [EVT.SPAWN] Plant at (972,3956)
[2026-06-20 17:28:00.166] [EVT.SPAWN] PineTree at (2068,3086)
[2026-06-20 17:28:00.173] [EVT.DEATH] BerryBush died at age 8,1s, energy 0,0
[2026-06-20 17:28:00.179] [EVT.SPAWN] Mushroom at (3589,1092)
[2026-06-20 17:28:00.179] [EVT.SPAWN] WaterLily at (3616,4228)
[2026-06-20 17:28:00.179] [EVT.SPAWN] Mushroom at (5107,2599)
[2026-06-20 17:28:00.179] [EVT.SPAWN] Pine at (1089,2717)
[2026-06-20 17:28:00.179] [EVT.SPAWN] OakTree at (4270,2024)
[2026-06-20 17:28:00.266] [EVT.SPAWN] Pine at (1083,2662)
[2026-06-20 17:28:00.266] [EVT.SPAWN] Pine at (1062,2598)
[2026-06-20 17:28:00.266] [EVT.SPAWN] Pine at (978,2669)
[2026-06-20 17:28:00.266] [EVT.SPAWN] Mushroom at (4967,2624)
[2026-06-20 17:28:00.267] [EVT.SPAWN] Mushroom at (4995,2664)
[2026-06-20 17:28:00.267] [EVT.SPAWN] Pine at (1070,2709)
